,Rajonas,Gatve,Kaina,Kvadrato kaina,Kambariai,Plotas,Aukstas,Is viso aukstu
2720,Šeškinė,Siesikų g.,112900,2028,3,55.66,1,8
2721,Lazdynėliai,Lazdynėlių g.,97500,1681,3,58,4,4
2722,Lazdynėliai,Lazdynėlių g.,78400,1702,2,46.05,4,4
2723,Lazdynėliai,Lazdynėlių g.,92700,1644,3,56.39,3,4
2724,Lazdynėliai,Lazdynėlių g.,79200,1662,2,47.64,3,4
2725,Lazdynėliai,Lazdynėlių g.,56800,1709,1,33.24,2,4
2726,Lazdynėliai,Lazdynėlių g.,49600,1696,1,29.25,2,4
2727,Lazdynėliai,Lazdynėlių g.,105000,1666,4,63.03,2,4
2728,Lazdynėliai,Lazdynėlių g.,48300,1651,1,29.25,1,4
2729,Lazdynėliai,Lazdynėlių g.,86300,1669,2,51.7,3,5
2730,Lazdynėliai,Lazdynėlių g.,61200,1725,2,35.48,1,5
2731,Lazdynėliai,Lazdynėlių g.,86900,1646,3,52.81,3,5
2732,Lazdynėliai,Lazdynėlių g.,89300,1648,2,54.18,4,5
2733,Lazdynėliai,Lazdynėlių g.,61800,1695,2,36.45,1,4
2734,Lazdynėliai,Lazdynėlių g.,79000,1687,2,46.84,3,4
2735,Lazdynėliai,Lazdynėlių g.,84500,1673,2,50.5,2,5
2736,Lazdynėliai,Lazdynėlių g.,84500,1658,2,50.97,2,5
2737,Lazdynėliai,Lazdynėlių g.,76900,1683,2,45.68,4,4
2738,Lazdynėliai,Lazdynėlių g.,59600,1746,1,34.13,4,4
2739,Senamiestis,T. Kosciuškos g.,261000,2915,5,89.53,3,5
2740,Antakalnis,T. Kosciuškos g.,261000,2915,5,89.53,3,5
2741,Senamiestis,T. Kosciuškos g.,131007,3284,2,39.89,2,3
2742,Antakalnis,T. Kosciuškos g.,131007,3284,2,39.89,2,3
2743,Senamiestis,Didžioji g.,209000,3732,3,56,3,3
2744,Naujamiestis,Eglių g.,138600,2350,3,58.98,5,5
2745,Senamiestis,Šv. Stepono g.,341900,3225,4,106,2,2
2746,Šnipiškės,Giedraičių g.,69900,1920,1,36.4,4,4
2747,Šnipiškės,Konstitucijos pr.,482000,4228,3,114,25,29
2748,Senamiestis,Šaltinių g.,282466,5100,2,55.39,6,6
2749,Senamiestis,Šaltinių g.,133155,3200,2,41.61,6,6
2750,Naujininkai,Panevėžio g.,84500,1504,3,56.2,2,4
2751,Naujamiestis,Naugarduko g.,108500,1355,4,80.05,2,4
2752,Šnipiškės,Giedraičių g.,170000,1071,6,158.67,2,2
2753,Pilaitė,Sauluvos g.,125000,1250,3,100,2,2
2754,Pilaitė,Sauluvos g.,125000,1250,4,100,2,2
2755,Pilaitė,Piliakalnio g.,70000,658,4,106.4,2,3
2756,Šnipiškės,Giedraičių g.,104000,1937,3,53.68,4,9
2757,Pašilaičiai,Gabijos g.,95000,1823,2,52.11,4,5
2758,Pašilaičiai,Ukmergės g.,88000,1397,2,63,2,9
2759,Lazdynėliai,Rūko g.,158000,1596,3,99,1,3
2760,Lazdynėliai,Rūko g.,50000,1687,1,29.63,1,3
2761,Užupis,Polocko g.,200000,2857,2,70,2,4
2762,Žirmūnai,Žirmūnų g.,109000,2228,2,48.92,8,9
2763,Lazdynėliai,Pažagiškių g.,140000,1386,3,101,3,3
2764,Fabijoniškės,Ukmergės g.,8100,301,1,26.94,1,1
2765,Naujininkai,Prūsų g.,31300,896,2,34.92,2,2
2766,Šnipiškės,Kalvarijų g.,24500,707,1,34.64,1,1
2767,Pašilaičiai,Leičių g.,90011,1314,3,68.5,6,9
2768,Naujininkai,Dzūkų g.,10900,532,1,20.5,1,1
2769,Šnipiškės,Krokuvos g.,18000,801,1,22.48,1,1
2770,Naujamiestis,Naugarduko g.,96000,1846,3,52,1,3
2771,Naujamiestis,Naugarduko g.,96000,1846,2,52,1,3
2772,Pašilaičiai,Gabijos g.,82500,1607,2,51.35,2,5
2773,Užupis,Užupio g.,680000,2957,5,230,2,3
2774,Senamiestis,Šiaulių g.,640000,4923,3,130,4,4
2775,Senamiestis,Subačiaus g.,649000,4327,4,150,4,4
2776,Pilaitė,Papilėnų g.,84900,1213,3,70,8,9
2777,Šnipiškės,Konstitucijos pr.,1300000,4075,4,319,27,27
2778,Naujoji Vilnia,Kalno g.,88500,1196,3,73.97,2,4
2779,Antakalnis,Kalno g.,88500,1196,3,73.97,2,4
2780,Senamiestis,Vokiečių g.,279000,2942,3,94.82,4,4
2781,Senamiestis,Vokiečių g.,279000,2937,4,95,4,4
2782,Jeruzalė,Rugių g.,113000,1794,2,63,2,5
2783,Karoliniškės,Algimanto Petro Kavoliuko g.,99500,1706,3,58.33,2,5
2784,Karoliniškės,Algimanto Petro Kavoliuko g.,95000,1695,3,56.05,2,5
2785,Naujamiestis,Mindaugo g.,195000,2671,2,73,6,7
2786,Naujamiestis,Mindaugo g.,195000,2671,3,73,6,7
2787,Šnipiškės,Olimpiečių g.,495000,5038,3,98.25,3,6
2788,Antakalnis,Nugalėtojų g.,332000,2653,3,125.12,3,3
2789,Valakampiai,Nugalėtojų g.,332000,2653,3,125.12,3,3
2790,Žvėrynas,Kęstučio g.,259000,1727,5,150,1,2
2791,Šiaurės miestelis,S. Žukausko g.,112500,2045,2,55,4,5
2792,Šnipiškės,Kernavės g.,195000,2097,3,93,4,7
2793,Senamiestis,Universiteto g.,120000,2682,2,44.75,2,3
2794,Lazdynai,Architektų g.,47499,1439,1,33,4,5
2795,Visoriai,Bajorų Sodų 2-oji g.,144000,2365,3,60.9,2,2
2796,Pašilaičiai,Gabijos g.,117000,1729,3,67.66,4,5
2797,Šnipiškės,Konstitucijos pr.,249000,3000,3,83,5,27
2798,Senamiestis,Mindaugo g.,210000,2386,3,88,2,5
2799,Liepkalnis,Liepkalnio g.,47900,1168,2,41,1,2
2800,Baltupiai,Kalvarijų g.,19700,985,1,20,10,12
2801,Senamiestis,A. Jakšto g.,148999,797,3,187,5,5
2802,Naujamiestis,Vandentiekio g.,46500,1550,1,30,1,1
2803,Pašilaičiai,Leičių g.,72000,1082,3,66.55,1,9
2804,Pašilaičiai,Leičių g.,65000,1428,1,45.51,1,9
2805,Pašilaičiai,Leičių g.,65000,1428,1,45.51,1,9
2806,Šnipiškės,Giedraičių g.,61000,1842,1,33.11,8,10
2807,Senamiestis,Tilto g.,395000,2548,4,155,3,3
2808,Naujamiestis,Panerių g.,99000,1394,2,71,1,2
2809,Pašilaičiai,Pašilaičių g.,74800,1438,2,52,3,9
2810,Antakalnis,P. Vileišio g.,206000,2822,2,73,2,3
2811,Antakalnis,P. Vileišio g.,246000,2899,3,84.87,2,3
2812,Antakalnis,P. Vileišio g.,234000,2645,3,88.48,2,3
2813,Senamiestis,K. Kalinausko g.,840000,5810,4,144.58,5,6
2814,Naujamiestis,K. Kalinausko g.,840000,5810,4,144.58,5,6
2815,Užupis,Krivių g.,255000,3000,3,85,4,4
2816,Senamiestis,Krivių g.,255000,3000,3,85,4,4
2817,Senamiestis,Šiaulių g.,710000,5221,4,136,4,5
2818,Santariškės,J. Franko g.,229000,1495,4,153.22,3,4
2819,Žvėrynas,Birutės g.,681020,4571,4,149,1,3
2820,Naujamiestis,Eglių g.,135000,2520,2,53.57,1,5
2821,Senamiestis,Pelesos g.,199000,1776,3,112.07,1,3
2822,Naujamiestis,Pelesos g.,199000,1776,3,112.07,1,3
2823,Naujininkai,Pelesos g.,199000,1776,3,112.07,1,3
2824,Šnipiškės,Konstitucijos pr.,300000,2816,2,106.53,12,27
2825,Jeruzalė,Rugių g.,130000,1596,3,81.46,2,5
2826,Senamiestis,T. Kosciuškos g.,300000,3333,4,90,4,4
2827,Pilaitė,Gilužio g.,100000,1532,3,65.28,2,3
2828,Šnipiškės,Konstitucijos pr.,148000,3654,2,40.5,7,29
2829,Senamiestis,Raugyklos g.,333000,2614,5,127.4,1,4
2830,Senamiestis,Raugyklos g.,119000,2938,2,40.5,3,4
2831,Antakalnis,V. Grybo g.,244900,2073,4,118.12,1,5
2832,Valakampiai,Svajonių g.,195000,1741,5,112,1,3
2833,Lazdynėliai,Lazdynėlių g.,103000,1591,3,64.75,3,4
2834,Burbiškės,Burbiškių g.,92390,1878,2,49.2,1,4
2835,Burbiškės,Burbiškių g.,92390,1878,2,49.2,2,4
2836,Burbiškės,Burbiškių g.,162400,1789,4,90.77,3,4
2837,Lazdynėliai,Lazdynėlių g.,67000,1694,2,39.54,2,4
2838,Lazdynėliai,Lazdynėlių g.,102000,1626,3,62.74,1,4
2839,Baltupiai,Trinapolio g.,140000,1561,4,89.67,5,9
2840,Kalnėnai,Bičiulių g.,85000,833,4,102,1,3
2841,Senamiestis,Šv. Stepono g.,89900,2900,1,31,1,2
2842,Senamiestis,Naugarduko g.,246000,2992,4,82.21,2,4
2843,Senamiestis,Naugarduko g.,233700,2850,4,82,2,3
2844,Antakalnis,Saulės g.,158000,2191,3,72.12,1,3
2845,Antakalnis,Saulės g.,157000,2181,3,72,1,3
2846,Senamiestis,A. Stulginskio g.,255000,3226,3,79.04,1,5
2847,Senamiestis,Aguonų g.,278000,2897,4,95.96,4,6
2848,Santariškės,Bajorų kel.,124900,1650,3,75.68,4,9
2849,Bajorai,Bajorų kel.,124900,1650,3,75.68,4,9
2850,Senamiestis,M. Antokolskio g.,150000,3333,2,45,2,3
2851,Rasos,Liepkalnio g.,32000,711,3,45,1,2
2852,Šnipiškės,Daugėliškio g.,43000,1132,2,38,1,2
2853,Lazdynai,M. Mironaitės g.,87000,1891,2,46,3,5
2854,Lazdynai,M. Mironaitės g.,87000,1891,2,46,3,6
2855,Šeškinė,Siesikų g.,161900,2211,4,73.22,7,9
2856,Užupis,Baltasis skg.,430000,3711,4,115.86,2,2
2857,Karoliniškės,Pilaitės pr.,81500,1919,2,42.47,11,16
2858,Viršuliškės,Spaudos g.,81500,1919,2,42.47,11,16
2859,Pilaitė,Spaudos g.,68700,1550,2,44.33,2,16
2860,Senamiestis,Kaštonų g.,449000,2272,5,197.6,1,4
2861,Žvėrynas,Kęstučio g.,80000,1600,3,50,1,2
2862,Senamiestis,Gedimino pr.,185000,2569,3,72,4,4
2863,Šnipiškės,Apkasų g.,60000,1304,2,46,5,5
2864,Senamiestis,K. Kalinausko g.,183000,3588,2,51,1,8
2865,Antakalnis,Šilo g.,209000,2125,4,98.36,1,4
2866,Antakalnis,Šilo g.,209000,2133,4,98,1,4
2867,Šnipiškės,Krokuvos g.,229900,2043,3,112.54,2,11
2868,Šnipiškės,Krokuvos g.,229900,2043,3,112.54,2,11
2869,Jeruzalė,Baltupio g.,177500,1235,4,143.72,3,6
2870,Baltupiai,Baltupio g.,177500,1235,4,143.72,3,6
2871,Markučiai,Subačiaus g.,26000,867,2,30,1,2
2872,Valakampiai,Turniškių g.,182000,2364,3,77,3,3
2873,Antakalnis,Turniškių g.,182000,2364,3,77,3,3
2874,Žvėrynas,S. Moniuškos g.,135000,1639,3,82.36,1,1
2875,Žirmūnai,Žygio g.,155000,1649,3,94,5,8
2876,Jeruzalė,Visorių g.,44500,1109,3,40.12,1,1
2877,Baltupiai,Visorių g.,44500,1109,3,40.12,1,1
2878,Senamiestis,Konstitucijos pr.,249920,2750,3,90.88,16,29
2879,Senamiestis,Konstitucijos pr.,299460,2300,4,130.2,7,29
2880,Užupis,Peteliškių g.,199500,2665,4,74.86,2,5
2881,Antakalnis,Peteliškių g.,179500,2722,3,65.94,1,5
2882,Senamiestis,Pylimo g.,350000,3940,4,88.84,3,3
2883,Žirmūnai,Konstitucijos pr.,350920,2850,4,123.13,17,29
2884,Žirmūnai,Konstitucijos pr.,174286,2950,2,59.08,15,29
2885,Žirmūnai,Konstitucijos pr.,322915,2900,4,111.35,15,29
2886,Antakalnis,T. Kosciuškos g.,158131,3118,2,50.71,3,3
2887,Senamiestis,T. Kosciuškos g.,158131,3118,2,50.71,3,3
2888,Antakalnis,T. Kosciuškos g.,211885,3091,3,68.56,1,3
2889,Senamiestis,T. Kosciuškos g.,211885,3091,3,68.56,1,3
2890,Užupis,Darbo g.,135000,1038,5,130,1,3
2891,Senamiestis,Šv. Mykolo g.,400000,4938,2,81,1,3
2892,Justiniškės,Taikos g.,56000,1600,1,35,3,5
2893,Lazdynėliai,Lazdynėlių g.,68200,1714,2,39.78,3,4
2894,Antakalnis,P. Vileišio g.,300000,3226,3,93,2,5
2895,Naujamiestis,Konstitucijos pr.,236778,2650,4,89.35,14,29
2896,Šnipiškės,Konstitucijos pr.,236778,2650,4,89.35,14,29
2897,Pašilaičiai,Leičių g.,118000,1771,3,66.63,8,9
2898,Žvėrynas,Birutės g.,400756,3968,4,101,2,3
2899,Naujamiestis,Konstitucijos pr.,187000,3169,2,59,18,29
2900,Kalnėnai,Kroatų g.,125000,1185,4,105.45,1,2
2901,Senamiestis,Gedimino pr.,100800,2800,2,36,4,4
2902,Naujamiestis,Z. Sierakausko g.,79000,3038,1,26,1,3
2903,Šeškinė,Ozo g.,97000,1990,2,48.74,4,5
2904,Senamiestis,Žemaitijos g.,71800,2010,2,35.73,2,3
2905,Senamiestis,Užupio g.,79700,2154,2,37,3,3
2906,Antakalnis,Peteliškių g.,149500,2294,3,65.18,1,5
2907,Užupis,Peteliškių g.,107500,2846,2,37.77,4,5
2908,Senamiestis,V. Šopeno g.,130000,1714,3,75.86,2,4
2909,Žvėrynas,Latvių g.,518000,4238,4,122.22,2,4
2910,Žvėrynas,Latvių g.,165000,3674,2,44.91,2,4
2911,Naujininkai,Šaltkalvių g.,17000,944,1,18,5,5
2912,Žvėrynas,Latvių g.,295000,3467,3,85.09,1,4
2913,Bajorai,Mėtų g.,119000,1190,4,100,1,1
2914,Paneriai,Eišiškių pl.,30500,1605,1,19,3,3
2915,Šnipiškės,Kalvarijų g.,53460,1350,2,39.6,1,1
2916,Senamiestis,Filaretų g.,51930,1348,2,38.51,1,1
2917,Lazdynėliai,Lazdynėlių g.,93700,1685,3,55.6,4,5
2918,Lazdynėliai,Lazdynėlių g.,92900,1671,3,55.6,2,5
2919,Lazdynėliai,Lazdynėlių g.,87700,1648,3,53.2,4,5
2920,Lazdynėliai,Lazdynėlių g.,90100,1653,2,54.5,5,5
2921,Naujamiestis,Algirdo g.,44000,881,2,49.92,0,5
2922,Lazdynėliai,Lazdynėlių g.,60200,1678,2,35.88,1,5
2923,Lazdynėliai,Lazdynėlių g.,111600,1629,4,68.52,3,5
2924,Lazdynėliai,Lazdynėlių g.,111600,1639,4,68.08,3,5
2925,Lazdynėliai,Lazdynėlių g.,86400,1650,3,52.37,2,5
2926,Lazdynėliai,Lazdynėlių g.,73900,1725,2,42.85,3,5
2927,Lazdynėliai,Lazdynėlių g.,73900,1742,2,42.42,3,5
2928,Lazdynėliai,Lazdynėlių g.,58000,1684,1,34.45,2,5
2929,Senamiestis,J. Basanavičiaus g.,180000,1800,3,100,3,3
2930,Naujininkai,Kapsų g.,105500,1800,3,58.61,2,7
2931,Naujininkai,Kapsų g.,105500,1800,3,58.61,2,7
2932,Užupis,Peteliškių g.,121500,2342,3,51.88,1,5
2933,Senamiestis,Aguonų g.,342988,3800,3,90.26,4,5
2934,Šnipiškės,Konstitucijos pr.,155714,2600,3,59.89,8,29
2935,Šnipiškės,Konstitucijos pr.,154908,2600,2,59.58,8,29
2936,Užupis,Manufaktūrų g.,121500,2531,2,48,1,5
2937,Naujoji Vilnia,Skardžio g.,35000,763,2,45.9,1,1
2938,Senamiestis,Teatro g.,299000,2881,3,103.78,2,6
2939,Verkiai,Verkių g.,349000,3436,3,101.58,3,3
2940,Antakalnis,Rūtų g.,728000,5160,4,141.08,3,4
2941,Antakalnis,Rūtų g.,719200,4085,4,176.05,1,3
2942,Senamiestis,J. Basanavičiaus g.,285000,4071,2,70,1,2
2943,Jeruzalė,Ateities g.,84900,1103,4,77,5,9
2944,Pilaitė,Tolminkiemio g.,65500,1429,2,45.84,1,4
2945,Fabijoniškės,Fabijoniškių g.,74500,1113,3,66.91,5,5
2946,Bajorai,Bajorų kel.,126500,1543,3,82,2,9
2947,Žvėrynas,Vykinto g.,350000,3804,4,92,1,2
2948,Naujamiestis,Mindaugo g.,90000,2571,2,35,1,5
2949,Pašilaičiai,Tarandės g.,72000,1216,3,59.2,3,4
2950,Senamiestis,L. Stuokos-Gucevičiaus g.,320000,2133,1,150,2,2
2951,Senamiestis,Subačiaus g.,135000,2813,2,48,2,3
2952,Senamiestis,Subačiaus g.,135000,2813,2,48,2,3
2953,Senamiestis,Šv. Stepono g.,107000,2140,2,50,3,4
2954,Senamiestis,Pylimo g.,107000,2140,2,50,3,4
2955,Žvėrynas,Blindžių g.,184900,2592,2,71.34,2,4
2956,Naujamiestis,T. Ševčenkos g.,165000,1833,3,90,3,4
2957,Burbiškės,Burbiškių g.,93280,1896,2,49.2,3,4
2958,Pilaitė,Tolminkiemio g.,91000,1507,3,60.4,2,4
2959,Senamiestis,Ankštoji g.,205000,3254,3,63,5,5
2960,Užupis,Krivių g.,89900,1798,2,50,1,2
2961,Naujamiestis,Savanorių pr.,104000,1393,3,74.66,4,5
2962,Antakalnis,Rato g.,99919,2044,2,48.89,1,3
2963,Valakampiai,Rato g.,99919,2044,2,48.89,1,3
2964,Senamiestis,Aguonų g.,299000,3331,3,89.76,4,5
2965,Žvėrynas,Blindžių g.,76000,1013,3,75,2,2
2966,Senamiestis,J. Basanavičiaus g.,250000,3125,4,80,3,4
2967,Liepkalnis,Birbynių g.,125000,1360,4,91.9,1,2
2968,Žirmūnai,Verkių g.,55000,1219,2,45.12,5,5
2969,Verkiai,Verkių g.,55000,1219,2,45.12,5,6
2970,Kalnėnai,Lukšinės g.,81500,1283,3,63.5,2,2
2971,Kalnėnai,Lukšinės g.,81500,1283,3,63.5,2,2
2972,Senamiestis,Totorių g.,251900,3704,2,68,1,2
2973,Senamiestis,Vingrių g.,115000,2406,2,47.8,1,4
2974,Senamiestis,Savičiaus g.,450000,3947,5,114,1,3
2975,Viršuliškės,Pilaitės pr.,104000,1807,3,57.54,12,16
2976,Pilaitė,Pilaitės pr.,104000,1822,3,57.09,12,16
2977,Karoliniškės,Spaudos g.,67500,1826,2,36.96,6,16
2978,Pašilaičiai,Pavilnionių g.,95000,1250,3,76,2,5
2979,Kalnėnai,Lukšinės g.,81500,1173,3,69.5,1,2
2980,Žvėrynas,Saltoniškių g.,95000,2684,1,35.4,3,10
2981,Bajorai,Salaspilio g.,148000,2313,3,64,1,2
2982,Pilaitė,Bitėnų g.,133000,1749,3,76.05,5,5
2983,Antakalnis,L. Sapiegos g.,220000,1835,3,119.91,1,5
2984,Šiaurės miestelis,Žygio g.,105000,1974,1,53.18,2,8
2985,Šiaurės miestelis,Žygio g.,105000,1974,2,53.18,2,8
2986,Pašilaičiai,Leičių g.,74000,1047,3,70.66,9,9
2987,Pašilaičiai,Leičių g.,66000,1393,2,47.38,9,9
2988,Pašilaičiai,Leičių g.,65000,1431,2,45.42,9,9
2989,Žvėrynas,Pieninės g.,124400,2701,2,46.06,2,5
2990,Naujininkai,Eišiškių pl.,116000,1758,3,66,1,5
2991,Naujininkai,Panevėžio g.,49000,1960,1,25,2,4
2992,Avižieniai,Sodų g.,90000,1038,3,86.69,2,2
2993,Klevinės vs.,Arkos g.,90000,1038,3,86.69,2,2
2994,Valakampiai,Smilgų g.,279000,2160,4,129.19,2,2
2995,Salininkai,Pupinės g.,24000,937,1,25.61,5,5
2996,Naujamiestis,Vytenio g.,42000,1014,2,41.42,0,3
2997,Žirmūnai,Kalvarijų g.,159000,2373,4,67,4,8
2998,Šnipiškės,Kalvarijų g.,159000,2373,3,67,4,8
2999,Pašilaičiai,Eitminų g.,90000,1134,3,79.4,3,9
3000,Rasos,Subačiaus g.,126569,2021,3,62.64,3,3
3001,Senamiestis,Raugyklos g.,30000,1359,2,22.08,2,2
3002,Žvėrynas,Pušų g.,21000,511,2,41.12,1,1
3003,Žvėrynas,Pušų g.,39000,984,2,39.63,1,1
3004,Senamiestis,Paupio g.,79000,2026,2,39,2,2
3005,Šnipiškės,Kalvarijų g.,33000,1066,2,30.96,1,1
3006,Užupis,Baltasis skg.,195000,3545,3,55,1,1
3007,Senamiestis,Lydos g.,247000,4450,2,55.51,1,3
3008,Šnipiškės,Kalvarijų g.,83000,1766,2,47,2,2
3009,Pilaitė,Juodkrantės g.,80000,1551,2,51.58,2,5
3010,Pilaitė,Valtarkiemio g.,80400,1576,2,51.01,4,5
3011,Pilaitė,M. Mažvydo g.,85400,1819,2,46.95,1,5
3012,Pilaitė,M. Mažvydo g.,85900,1832,2,46.89,1,5
3013,Pilaitė,M. Mažvydo g.,91600,1781,2,51.44,1,5
3014,Pilaitė,Juodkrantės g.,83800,1787,2,46.89,1,5
3015,Pilaitė,Juodkrantės g.,109800,1818,3,60.41,1,5
3016,Pilaitė,Juodkrantės g.,108500,1787,3,60.7,1,5
3017,Pilaitė,Juodkrantės g.,95500,1864,2,51.23,1,5
3018,Pašilaičiai,Laisvės pr.,86000,1521,3,56.55,3,6
3019,Senamiestis,Gedimino pr.,1100000,4183,5,263,3,3
3020,Senamiestis,Mėsinių g.,595000,2817,6,211.2,1,3
3021,Naujininkai,Kapsų g.,121500,1909,3,63.66,2,7
3022,Naujininkai,Kapsų g.,182500,2199,4,83.01,7,7
3023,Pavilnys,Džiaugsmo g.,44000,721,3,61,2,2
3024,Senamiestis,Dominikonų g.,295000,2730,4,108.05,3,4
3025,Fabijoniškės,S. Stanevičiaus g.,119000,1794,3,66.34,2,9
3026,Naujamiestis,Statybininkų g.,84100,2767,1,30.39,9,9
3027,Santariškės,Žaliųjų Ežerų g.,56500,1552,1,36.41,1,8
3028,Karoliniškės,Algimanto Petro Kavoliuko g.,125900,1495,3,84.2,4,9
3029,Karoliniškės,Algimanto Petro Kavoliuko g.,125900,1495,3,84.2,4,9
3030,Karoliniškės,Algimanto Petro Kavoliuko g.,125900,1495,3,84.2,4,9
3031,Žvėrynas,Vytauto g.,149000,3725,2,40,1,2
3032,Senamiestis,Gaono g.,1180000,5900,4,200,3,4
3033,Žvėrynas,Antano Tumėno g.,780000,4333,4,180,17,18
3034,Senamiestis,Antano Tumėno g.,780000,4333,4,180,17,18
3035,Šnipiškės,Kalvarijų g.,110000,3123,1,35.22,1,3
3036,Šnipiškės,Giedraičių g.,57000,1683,1,33.87,6,9
3037,Naujininkai,Eišiškių pl.,119000,2204,3,54,3,5
3038,Naujamiestis,Statybininkų g.,86900,2763,1,31.45,7,9
3039,Užupis,Peteliškių g.,95500,2658,2,35.93,2,5
3040,Šnipiškės,Konstitucijos pr.,146918,3010,2,48.81,5,29
3041,Šnipiškės,Giedraičių g.,69700,1602,2,43.51,5,10
3042,Antakalnis,Smėlio g.,189000,1853,4,102,1,4
3043,Pilaitė,Tolminkiemio g.,103500,1536,3,67.4,2,4
3044,Pilaitė,Tolminkiemio g.,69000,1527,2,45.2,2,4
3045,Šnipiškės,Konstitucijos pr.,420000,3217,3,130.54,16,27
3046,Senamiestis,Vasario 16-osios g.,349000,2522,4,138.37,4,4
3047,Naujoji Vilnia,Dūmų g.,45999,597,3,77,1,2
3048,Valakampiai,Rato g.,179000,3377,2,53,3,3
3049,Lazdynėliai,Miškinių g.,195000,1500,4,130,1,2
3050,Lazdynai,Miškinių g.,195000,1500,4,130,1,2
3051,Karoliniškės,Miškinių g.,195000,1500,4,130,1,2
3052,Liepkalnis,Miškinių g.,195000,1500,4,130,1,2
3053,Naujininkai,Miškinių g.,195000,1500,4,130,1,2
3054,Vilkpėdė,Miškinių g.,195000,1500,4,130,1,2
3055,Lazdynai,Miškinių g.,195000,1500,4,130,1,2
3056,Antakalnis,Žirgo g.,199000,1217,6,163.49,3,4
3057,Naujininkai,Rodūnios kel.,15000,678,1,22.14,2,5
3058,Naujininkai,Kapsų g.,67500,2085,1,32.38,2,7
3059,Šnipiškės,Giedraičių g.,74000,2741,1,27,6,9
3060,Rasos,Rasų g.,207000,3450,2,60,3,3
3061,Senamiestis,Jogailos g.,765000,4904,4,156,2,4
3062,Naujininkai,Prūsų g.,29200,832,2,35.11,1,2
3063,Naujoji Vilnia,Pramonės g.,9700,313,1,30.97,1,1
3064,Justiniškės,Taikos g.,71000,1158,3,61.31,9,9
3065,Senamiestis,Ligoninės g.,237000,1782,5,133,2,3
3066,Žirmūnai,Kareivių g.,15500,1292,1,12,5,5
3067,Santariškės,Mykolo Marcinkevičiaus g.,320000,1339,5,239,3,3
3068,Naujininkai,Rodūnios kel.,18400,805,1,22.87,4,4
3069,Užupis,Manufaktūrų g.,174000,2210,3,78.74,2,4
3070,Žvėrynas,Blindžių g.,40000,1107,1,36.15,2,2
3071,Senamiestis,Raugyklos g.,449000,2993,5,150,3,4
3072,Fabijoniškės,Salomėjos Nėries g.,52100,662,4,78.73,16,16
3073,Fabijoniškės,Salomėjos Nėries g.,57600,709,4,81.25,14,16
3074,Fabijoniškės,Salomėjos Nėries g.,57400,710,4,80.82,14,16
3075,Fabijoniškės,Salomėjos Nėries g.,57600,709,4,81.25,10,16
3076,Fabijoniškės,Salomėjos Nėries g.,57600,709,1,81.25,9,16
3077,Fabijoniškės,Salomėjos Nėries g.,57400,710,4,80.82,9,16
3078,Fabijoniškės,Salomėjos Nėries g.,57600,709,4,81.25,4,16
3079,Naujamiestis,Antano Tumėno g.,479000,4165,1,115,16,18
3080,Senamiestis,Antano Tumėno g.,479000,4165,1,115,16,18
3081,Žvėrynas,Malonioji g.,120000,1979,3,60.63,1,2
3082,Užupis,Manufaktūrų g.,123000,1984,2,62,5,5
3083,Šnipiškės,Konstitucijos pr.,299902,3045,3,98.49,15,29
3084,Pašilaičiai,Perkūnkiemio g.,92000,1435,2,64.13,5,9
3085,Viršuliškės,Spaudos g.,71400,1630,2,43.81,4,16
3086,Grigiškės,Šviesos g.,28000,724,2,38.68,5,5
3087,Rasos,Naujininkų g.,21960,296,3,74.24,1,1
3088,Šnipiškės,Kalvarijų g.,41400,933,2,44.35,1,1
3089,Salininkai,Skaisteros g.,31500,700,2,45,1,2
3090,Naujininkai,Kapsų g.,38900,1236,2,31.46,5,5
3091,Pavilnys,Vandens g.,72000,973,2,74,2,2
3092,Senamiestis,M. Daukšos g.,149990,2884,2,52,1,2
3093,Senamiestis,M. Daukšos g.,149990,2870,3,52.26,1,3
3094,Pilaitė,M. Mažvydo g.,108500,1779,2,61,2,5
3095,Šnipiškės,Kalvarijų g.,22000,1222,1,18,9,12
3096,Senamiestis,Stiklių g.,600000,5737,3,104.58,2,3
3097,Žemieji Paneriai,Savanorių pr.,38225,932,2,41,5,5
3098,Paneriai,Kanuto Rusecko g.,118900,996,4,119.43,2,2
3099,Trakų Vokė,Kanuto Rusecko g.,101900,995,4,102.37,2,2
3100,Paneriai,Kanuto Rusecko g.,111900,1093,4,102.37,1,2
3101,Pilaitė,Varnės g.,132000,1571,4,84,1,2
3102,Šnipiškės,Linkmenų g.,165000,3171,2,52.03,4,7
3103,Karoliniškės,Igno Šimulionio g.,125000,4048,2,30.88,4,4
3104,Naujininkai,Baltosios Vokės g.,6450,167,2,38.62,1,1
3105,Antavilis,Antavilių g.,6350,166,2,38.28,2,2
3106,Antavilis,Antavilių g.,4100,166,2,24.72,1,2
3107,Antakalnis,Antavilių g.,6550,165,2,39.68,1,2
3108,Zujūnai,Sūduvių g.,69000,910,3,75.81,2,2
3109,Buivydiškių k.,Sūduvių g.,69000,910,3,75.81,2,2
3110,Justiniškės,Sūduvių g.,69000,910,3,75.81,2,2
3111,Senamiestis,Kauno g.,138000,1497,4,92.16,4,6
3112,Senamiestis,Subačiaus g.,65600,2117,2,30.99,3,3
3113,Naujamiestis,Statybininkų g.,142300,2486,3,57.24,2,9
3114,Naujamiestis,Statybininkų g.,81000,2549,1,31.78,2,9
